Link_Titolo,Nome,aiconalt,Visualizzazione,Visualizzazione1
,Cliente Amazon,"5,0 su 5 stelle",Recensito in Spagna il 2 giugno 2026,"Todo perfecto. El móvil va muy bien.
"
,Cauliez Gregory,"4,0 su 5 stelle",Recensito in Francia il 27 ottobre 2025,"Téléphone fluide et d'un très gros stockage
Pas le meilleur mais un bon entrée de gamme m.
"
,Toni R,"5,0 su 5 stelle",Recensito in Spagna il 27 maggio 2025,"Compré este telefono para mi mujer. Ella queria que hiciera buenas fotos. Pero no solo eso. Yo estoy acostumbrado a moviles de gama alta de marcas top. Pues este me ha sorprendido muy gratamente. Calidad precio, brutal.
La calidad de fotos es excelente. Tiene telefoto. La calidad de la pantalla es equiparable a mi telefono de 1200€.
Pero en ligereza y en bateria es incluso superior. Un tacto muy agradable, fino, se nota muy bien contruido.
En general muy muy sorprendido. Por el precio que tiene le doy un 12 de 10.
Soy el tipo friki de la tecnologia que siempre intento estar a la ultima y he tenido moviles de muchas marcas.
Tambien tiene integrada IA que por lo menos en imagen funciona bastante bien. Lo recomiendo totalmente.
"
,aspafores,"4,0 su 5 stelle",Recensito in Spagna il 21 luglio 2025,"Para mi gusto, lo tiene todo... potencia mas que aceptable para mover todo, buenas cámaras, teleobjetivo, buena pantalla y brillo exterior, sonido alto, carga suficientemente rápida, mucha memoria, delgado y ligero.
Solo le pongo 1 pero, que es cuestión personal... la pantalla semicurva, que hace casi imposible ponerle un cristal templado.
Muy recomendable
"
,aMo,"5,0 su 5 stelle",Recensito in Germania il 27 ottobre 2025,"Ein wirklich super Smartphone zum fairen Preis! Super Kamera und auch die Performance stimmt. Nix zu meckern. Für unter 300 Euro eine klare Kaufempfehlung.
"
,patxi,"5,0 su 5 stelle",Recensito in Spagna il 13 agosto 2025,"Que es un buen móvil para el precio que tiene va como un cañón
"
,Joel,"5,0 su 5 stelle",Recensito in Francia il 29 novembre 2025,"Menu un peu différent du xiaomi mais on s'y fait vite. La batterie tient presque deux jours avec une utilisation moyenne, photo et écran correct, je m'attendais un peu à mieux...
"
,cedric,"5,0 su 5 stelle",Recensito in Francia il 19 giugno 2025,"Article conforme à la description et à mes attentes. Livré très rapidement.
"
,Carla,"5,0 su 5 stelle",Recensito in Francia il 13 luglio 2026,"Très bien
"
,Isidro,"5,0 su 5 stelle",Recensito in Spagna il 5 maggio 2026,"Perfecto... Unas fotos muy muy muy buenas y funcionamiento fluido.
Como dato curioso, una conocida se compró otro en teoría igual, en una tienda conocida que no voy a nombrar, con un precio ligeramente inferior... A la vista son iguales pero el funcionamiento, nada que ver. La calidad de las fotos inferior y no es unproblema de configuración...
"
,Thomas D.,"4,0 su 5 stelle",Recensito in Germania il 27 marzo 2025,"Ich habe mir das Honor 200 primär wg. des Kamerasystems gekauft. Hintergrund ist, dass mir jetzt 3 mal hintereinander Reisezoomkameras (1 * Canon, 2 * Sony) nur wenige Monate nach Ablauf der gesetzlichen Gewährleistungsfrist kaputt gingen. Und da schon ein reiner Kostenvoranschlag mit über 100 € zu Buche schlägt… sind die dann halt Schrott. Bislang hatte ich nur eher Preiswerte Smartphones, weil die sind ja auch nur Verschleißgeräte mit einer eher überschaubaren Lebensdauer. Also hab ich mir gesagt „kaufste halt ein etwas teureres Smartphone (was dann immer noch deutlich günstiger ist, als eine Reisezoomkamera) und schaust ob man mit den Photos was anfangen kann.

Also – das Smartphone kommt generell sehr wertig daher und der Bildschirm ist viel besser als das des Honor 8X, das ich vorher hatte und das deutlich günstiger ist. Allerdings ist der Bildschirm auch nicht besser als das des Honor 90, das meine Frau hat. Ansonsten kann das Ding alles, was ich von einem Smartphone erwarte. Das konnte das 8X aber auch. (Spiele nutze ich nicht – ich denke, da wäre der Unterschied groß)

Bleibt das Kamerasystem. Klar – wenn man sich bei gut gemachten Licht gemachte Bilder mit denen des Reisezooms mit 100 % am PC vergleicht – dann ist die Reisezoomkamera weit vorne. Allerdings ist das etwas unrealistisch, weil man so nur einen sehr kleinen Bildausschnitt sieht. Realistisch – also so, dass das ganze Bild auf dem Bildschirm ist, ist der wahrnehmbare Unterschied schon viel geringer. Alles in allem ist die Photoqualität unter guten oder normalen Lichtbedingungen verblüffend gut – und für einen Druck auf DIN A4 oder einer Photobuchseite weit mehr als ausreichend.

Bei schlechten Licht oder des Nächtens… aus der Hand photographiert liegt das Honor 200 deutlich vorne! Kamera auf Stativ mit langer Belichtung sieht sicher anders aus – aber aus der Hand… Mund auf und staunen.

Das Zoom Objektiv… nun ja… optisch 2,5 fach, der Rest ist Pixelcropping aus dem 50 MB Sensor und Digitalzoom. Was da rauskommt, hängt am Zoomfaktor und dem was photographiert wird. Der optische 2,5 Fachzoom ist logischerweise sehr gut – und darüber nimmt die Qualität ab. Bis 10 fach ist es eigentlich immer brauchbar und für ein Photobuch immer ausreichend. Wenn man weiter hinaus will… also wenn es ein Motiv mit vornehmlich geraden Kanten, wie z.B. Gebäude sind, dann kann man auch mit 20 oder gar 30 fach Zoom was anfangen. Wenn die Gebäudemauer Strukturen hat oder es um Menschen oder Tiere geht, wirds bei über 10 fach bald Sinnfrei. Theoretisch kann das Honor 200 50 fach, aber das ziemlicher Pixelmatch. Da ist die Reisezoom mit echtem 30 fach optischen Zoom weit überlegen.

Die Photoapp bietet ein paar lustige Bearbeitungsmöglichkeiten, wie z.B. ausschneiden unliebsamer Bildelemente mit KI Tool (wozu man dazu KI braucht, hätt ich auch gern erklärt. KI ist halt grad so das Szenenbuzzword…). Lustig, aber das wars auch. Dann natürlich noch Scanfunktion usw… was halt so Standard bei solch Geräten ist.

Alles in allem bin ich von dem Smartphone und dem Kamerasystem schwer begeistert. Dass das Kamerasystem nicht immer mit dem einer Reisezoom mitkommt, die für sich schon mal 1 ½ mal so viel kostet, wie das ganze Smartphone ist nicht weiter verwunderlich. Aber alles in allem ist die Qualität so, dass das Thema „Kamera im Urlaub mitnehmen“ für mich erledigt ist. Mehr Bildqualität brauch ich nicht.

Ich hänge ein paar Beispielfotos an. Zum einen eine Bildserie, gemacht bei optimalen Licht und einem geometrischen Objekt (Gebäude) als Motiv mit 0,6 fach (Weitwinkel) 1 fach, 2,5 fach 10 fach, 20 fach, 30 fach, 40 fach und 50 fach Zoom. Dann einen Baum in der Kirschblüte bei „nur“ 10 fach Zoom. Hierbei sieht man, dass das Dach im Hintergrund noch recht brauchbar ist, aber die Kirschblüten selbst sind mehr oder weniger Pixelmatch. Wobei das für ein Photobuch sicher noch reichen würde.

Edit:

ich habe das Smartphone jetzt seit 3 Monaten und die Schutzfolie von Honor beginnt sich zu lösen. Genau das selbe Problem hatte das Honor 90, das meine Frau jetzt hat. Das ist wirklich lästig. Die Ursache scheint mir dieser leicht gebogene Bildschirm zu sein. Für diesen Mist ziehe ich einen Stern ab.
"
,RABIH Koko Mohamed,"5,0 su 5 stelle",Recensito in Francia il 19 agosto 2025,"Très très bien
"
,Cliente Amazon,"4,0 su 5 stelle",Recensito in Spagna il 10 luglio 2026,"Muy contento con el teléfono cumple perfectamente con su cometido por el precio que tiene
"
,Davide2,"5,0 su 5 stelle",Recensito in Francia il 4 agosto 2025,"C'est plutôt un bon téléphone avec un superbe écran très réaliste
"
,Roseline ,"4,0 su 5 stelle",Recensito in Spagna il 30 gennaio 2026,"Muy buen telefono, lo malo es que no trae el cargador.
"
,nadou,"5,0 su 5 stelle",Recensito in Francia il 22 luglio 2025,"Très comptant de mon achat
"
,Alvaro,"5,0 su 5 stelle",Recensito in Spagna il 9 novembre 2025,"Muy buen móvil, buena relación calidad precio, muy bonito. Buenas cámara y funcionamiento muy fluido y rápido.
"
,Amazon Kunde,"5,0 su 5 stelle",Recensito in Germania il 19 gennaio 2025,"Wenn nicht für eine Insta360 x4 Aktivierung und Nutzung zwangsläufig aktuellere Cellphone- Hardware erforderlich wäre, kann der alltägliche Nutzungskram locker mit älteren Smartphones bewerkstelligt werden. Erstaunlich. was man doch alles in kauf nimmt für so ein nettes Spielzeug.
Weil hier einfach Preis- Leistung stimmt, fiel die Entscheidung zugunsten des Honor 200. Liegt super in der Hand, weil etwas schmäler, dafür ein Tick länger, hat ein hervorragendes Display und wird mit der aktuellen Android- Version ausgeliefert.
"
,osmont,"5,0 su 5 stelle",Recensito in Francia il 4 agosto 2026,"J'adore très pratique, très bonne qualité photo parfait
"
,Mercedes ,"5,0 su 5 stelle",Recensito in Spagna il 2 marzo 2026,"Movil robusto a muy buen precio. No tiene nada que envidiar a marcas más populares. Cámara muy buena, fácil de utilizar. Todo un acierto en la compra
"
,Anne LOUZIR,"5,0 su 5 stelle",Recensito in Francia il 19 giugno 2025,"Pratique
"
,JESUS MOYA RODRIGUEZ,"5,0 su 5 stelle",Recensito in Spagna il 19 agosto 2025,"RAPIDO, BUENA RESOLUCION DE PANTALLA Y CAMARA EXTRAORDINARIA
"
,Jon,"3,0 su 5 stelle",Recensito in Spagna il 5 giugno 2026,"Un móvil que está bastante bien pero hay veces que se atasca
"
,OMri,"5,0 su 5 stelle",Recensito in Spagna il 1 settembre 2025,"Todo estupendo
"
,Client Kindle,"5,0 su 5 stelle",Recensito in Francia il 10 settembre 2025,"LIVRAISON TRÈS RAPIDE sécurisée . colis en parfait état. Pour l'instant le téléphone me convient parfaitement, il est rapide, la, sur ouche est agréable. L'écran a de belles couleurs, les photos sont de qualité. À voir dans le temps
"
,Men 27,"5,0 su 5 stelle",Recensito in Germania il 18 ottobre 2024,"Keine Wünsche offen.
"
,Client d'Amazon,"1,0 su 5 stelle",Recensito in Francia il 23 agosto 2025,"Extrêmement déçu, j'ai reçu un téléphone sois disant neuf avec un accroc sur la tranche du téléphone vraiment vraiment déçu......
"
,Jean christophe,"5,0 su 5 stelle",Recensito in Francia il 17 dicembre 2025,"Excellent téléphone pour le prix.
Dommage que l'on doit acheter le chargeur z part
"
,Jose Francisco,"3,0 su 5 stelle",Recensito in Spagna il 31 agosto 2025,"Lo mejor que tiene es la cámara y lo peor es la interface poco amigable. Te añaden capas de personalización totalmente inútiles solo orientadas a que le des permiso de acceso para monitorizar cualquier cosa que hagas. Además de Google los chicos de Honor saben hasta cuándo respiras.
"
,Yvan,"1,0 su 5 stelle",Recensito in Francia il 30 settembre 2025,"Une vraie daube, des fonctionnalités qui ne fonctionnent pas une cata surtout ne pas acheter
"
,Antonio,"5,0 su 5 stelle",Recensito in Spagna il 11 dicembre 2024,"El teléfono va muy bien. La pantalla se ve de maravilla. La cámara hace buenas fotos, sobre todo retratos. La batería dura un par de días. En fin, contento. Lo tengo 2 semanas, ya veremos en unos meses.
"
,Jabr,"1,0 su 5 stelle",Recensito in Germania il 2 maggio 2026,"Batterie ist so schlecht
Schnelles Laden
Ich werde in meinem Leben nie wieder ein gebrauchtes Gerät von Amazon kaufen
"
,francisco jose,"5,0 su 5 stelle",Recensito in Spagna il 29 agosto 2025,"un buen móvil, iba buscando una buena cámara para capturar momentos y la de este móvil me ha gustado mucho
"
,xavier noel,"5,0 su 5 stelle",Recensito in Francia il 9 ottobre 2025,"Fluide en remplacement d'un Samsung
Voir à l'usage
"
,Cyril BLANCHER,"4,0 su 5 stelle",Recensito in Francia il 19 giugno 2025,"Attention, ne pas enlever la protection de l'écran, je l'ai fait et j'ai 2 belles rayures.
Sinon le smartphone est top, réacif et très bonne autonomie. Je recommande mais les mises à jour s'arrêtent avec Androind 17....
"
,Adz,"5,0 su 5 stelle",Recensito in Spagna il 11 ottobre 2025,"De las mejores opciones relación calidad precio y características en relación a productos que valen 3 veces más, fluidez , excelente cámara y la batería son 2 de sus puntos a destacar grabación de video y fotografía muy buena
"
,Gieke ,"4,0 su 5 stelle",Recensito in Germania il 29 ottobre 2024,"Ich habe das Handy nun 1 Woche und bin vom Honor 8X auf dieses umgestiegen. Die Bedienug ist schön und das Telefon sehr gut verarbeitet. Durch das mitgelieferte Schnellladekabel bin ich innerhalb weniger Minuten mehr als die Hälfte aufgeladen, das ist wirklich praktisch und auch nötig meiner Meinung nach. Ich hab das Gefühl das der Akku nicht allzu lange hält und mein altes Telefon da effizienter war. Ich hab extra auf 60Hz, statt 120Hz gestellt, um Akku zu sparen. Ansonsten gibt es nichts auszusetzen, die Kamera ist für den Preis völlig ok, kann aber mit Iphone oder der S- Reihe von Galaxy nur bedingt mithalten.
"
,Poueck,"5,0 su 5 stelle",Recensito in Francia il 27 maggio 2025,"Tout est parfait 👍
"
,sergio rubio,"5,0 su 5 stelle",Recensito in Spagna il 10 giugno 2025,"Muy bien rápido y bien
"
,Sara,"5,0 su 5 stelle",Recensito in Spagna il 24 febbraio 2026,"Pasa el tiempo y sigo igual o más contenta con el
"
,Luis,"1,0 su 5 stelle",Recensito in Spagna il 7 gennaio 2026,"Muy mala casa, estuve esperando mucho el envío y no llegó. Tardo más de un mes en llegar.
El móvil bueno, sin más. La batería carga muy rápido
"
,Gisou,"4,0 su 5 stelle",Recensito in Francia il 27 maggio 2025,"Bien emballé, écran avec qq petites rayures constatées lors de la pose d'un verre de sécurité. Le HONOR fonctionne parfaitement et recèle bcq de fonctionnalités utiles. Tient la charge 2jours 1/2. Écran clair et intuitif. Bon achat
"
,Philippe Goncalves,"5,0 su 5 stelle",Recensito in Francia il 30 settembre 2025,"Prise en main facile, belle photo, je ne connaissais pas la marque honor, a voir dans la durée. Bonne autonomie.
"
,Jorge Alves,"4,0 su 5 stelle",Recensito in Spagna il 4 maggio 2026,"Bateria mais ou menos
"
,gomez manuel,"1,0 su 5 stelle",Recensito in Francia il 27 settembre 2025,"Bonjour
Après quatre mois. d'utilisation je ne suis pas satisfaite.
Bug a répétition , mauvais réception du réseau 5g et wifi.
Ouverture et fermeture des fenêtres non maîtrises et aléatoire.
Habitué au Xiaomi et Samsung ,
Je suis très mécontente.
Est il possible de changer avec un model plus stable
"
,Angel,"3,0 su 5 stelle",Recensito in Spagna il 17 agosto 2025,"No lleva cargador, lleva un cable de supuesta carga rápida que no conseguí que cargará rápido con ninguno de los enchufes que tengo 🤨.
Eso me parece un fallo muy importante
"
,Nuno A L Dias,"4,0 su 5 stelle",Recensito in Spagna il 12 settembre 2025,"Nice phone
"
,loic bompuis,"5,0 su 5 stelle",Recensito in Francia il 8 marzo 2025,"Reçu avec un chargeur. Téléphone parfait
"
,NICOLUSSI SOPHIE,"5,0 su 5 stelle",Recensito in Francia il 15 settembre 2025,"Ravie 😊
"
,Cliente Amazon,"3,0 su 5 stelle",Recensito in Spagna il 12 luglio 2026,"No es muy compatible con Google y constantemente pide iniciar sesión. Con Google play funciona fatal
"
,Karmele,"4,0 su 5 stelle",Recensito in Spagna il 27 febbraio 2026,"Lo compramos hace 1 año perobabdiabde hoy funciona muy bien
"
,Thierry,"4,0 su 5 stelle",Recensito in Francia il 23 ottobre 2025,"Rapport qualité prix excellent ! Les photos me conviennent parfaitement. La prise en main est très facile. En plus on peut téléphoner avec.... Alors n'hésitez pas.
"
,LaviniaVirginia,"4,0 su 5 stelle",Recensito in Spagna il 26 settembre 2025,"No puedo escribir mucho ya que tenía un defecto y lo devolví. Es bonito.
"
,Cliente Amazon,"5,0 su 5 stelle",Recensito in Spagna il 8 gennaio 2026,"Perfecto. Llego antes de tiempo. El teléfono funciona muy bien
"
,MARIA VANESA BOUZAS LAMEIRO,"4,0 su 5 stelle",Recensito in Spagna il 29 agosto 2025,"Es muy rápido
"
,lamine messara,"4,0 su 5 stelle",Recensito in Francia il 21 luglio 2025,"J'ai reçu les deux téléphones ils sont superbes,mais sur l'un il n y a pas la protection de la caméra alors que sur l'autre si.
"
,anna venslavskaya,"3,0 su 5 stelle",Recensito in Spagna il 8 luglio 2025,"Lo compré porque lo vi buena opción, la cámara está genial, va bastante fluido (cuando va bien) aunque no me ha gustado mucho la pantalla, parece que le falta color, yo elegí devolverlo porque en el uso del día a día se quedaba pillado de vez en cuando y me pareció raro siendo un móvil nuevo, me lo esperaría de telefonos con unos años de uso, no sé si será un problema de serie o solo es este que me ha tocado.
"
,Rosmery tucent veloz,"4,0 su 5 stelle",Recensito in Spagna il 20 luglio 2025,"Me ha encantado nada que envidiarle al IPhone
"
,barcelona1947,"5,0 su 5 stelle",Recensito in Spagna il 19 dicembre 2025,"Funciona como esperaba, tenía de la misma marca el anterior
"
,MOHAMED ALI Abdallah,"3,0 su 5 stelle",Recensito in Francia il 12 aprile 2025,"Excellent produit rien a dire mais a savoir bientôt les marques vont nous envoyer un carton vide.
Il retire petit a petit les accessoires ca a commencé avec les écouteurs ensuite le bloc de charge et ca va pas s'arrêter et le pire dans ce produit il t'envoie un cable usb c de deux côtés. Sinon le téléphone est agréable en main et très premium.
"
,David,"4,0 su 5 stelle",Recensito in Spagna il 27 maggio 2025,"Todo perfecto 👌
"
,Somia,"4,0 su 5 stelle",Recensito in Francia il 8 maggio 2025,"Bonne téléphone seulement j'ai eu le chargeur qui ne marche pas
"
,Étoile,"5,0 su 5 stelle",Recensito in Spagna il 12 maggio 2025,"Potente, rápido, buen sonido, buena imagen, buenas fotos, limpio sin apps absurdas, bien para compartir datos. Batería dura un montón. Carga rápida. Y además bonito.
"
,Leone ,"5,0 su 5 stelle",Recensito in Spagna il 18 maggio 2025,"Fenomenal tuve un Huawei hace años y este móvil es igual en funcionamiento además tiene una cámara estupenda. Doy 5 estrellas
"
,Jairo Arita,"5,0 su 5 stelle",Recensito in Spagna il 29 agosto 2025,"Calidad y precio exelente
"
,Tania Azevedo Costa,"5,0 su 5 stelle",Recensito in Spagna il 29 agosto 2025,"Muito bom
"
,Javier BG,"5,0 su 5 stelle",Recensito in Spagna il 27 maggio 2025,"Es un buen móvil para el precio que tiene. Destaca su capacidad y su cámara
"
,Emmanuel,"5,0 su 5 stelle",Recensito in Francia il 27 maggio 2025,"Super smartphone je suis passé d'un Google pixel 7a au horno 200 en 512 passé d'un 128 a 512 sa change la vie
"
,Siana917,"5,0 su 5 stelle",Recensito in Francia il 3 giugno 2025,"En remplacement de mon Huawei p30
Super telephone bonne autonomie, très bonne qualité photos, interface fluide
Pour le prix c'est génial
"
,LESINA,"5,0 su 5 stelle",Recensito in Francia il 27 maggio 2025,"Portable Honor 200 bien prix correct mais un certain temps pour bien manipuler l'appareil à mon âge
"
,e.m.a,"5,0 su 5 stelle",Recensito in Francia il 7 settembre 2025,"Très bien
"
,PELTIER Jean marie,"5,0 su 5 stelle",Recensito in Francia il 19 giugno 2025,"Qualité du produit et performance. Prendre le chargeur 100w avec
"
,Thonyo83,"5,0 su 5 stelle",Recensito in Francia il 3 febbraio 2025,"Parfait en remplacement de mon Samsung S10, il faut s'habituer au modification mais le jeu en vaut la chandelle
"
,Kiki33,"5,0 su 5 stelle",Recensito in Francia il 18 aprile 2025,"Beau téléphone !!! Envoi rapide...
"
,Javier Senior Velasquez,"5,0 su 5 stelle",Recensito in Spagna il 30 agosto 2025,"Buen móvil y excelente cámara
"
,netwebfr,"2,0 su 5 stelle",Recensito in Francia il 13 maggio 2025,"Un excellent smartphone mais il ne tient pas la charge limite il faut le recharger tous les jours je regrette cet achat en fin de compte ça ne me correspond pas au niveau de la charge de batterie
"
,Amazon Customer,"5,0 su 5 stelle",Recensito in Spagna il 29 agosto 2025,"Todo muy bien!
"
,Antonio Florit Ripoll,"5,0 su 5 stelle",Recensito in Spagna il 29 agosto 2025,"De momento perfecto
"
,marcantoine,"5,0 su 5 stelle",Recensito in Francia il 17 maggio 2025,"Parfait
"
,Jesus izquierdo,"5,0 su 5 stelle",Recensito in Spagna il 10 aprile 2025,"Excelente equipo por el precio va de maravilla,lo recomiendo.
"
,Orlando,"5,0 su 5 stelle",Recensito in Spagna il 25 maggio 2025,"Muy buen teléfono
"
,mso13,"5,0 su 5 stelle",Recensito in Francia il 31 ottobre 2024,"Ecran magnifique appareil réactif
"
,tokio,"5,0 su 5 stelle",Recensito in Francia il 2 settembre 2024,"Très jolie téléphone je ne regrette pas mon achat.
"
, bruno,"5,0 su 5 stelle",Recensito in Francia il 9 settembre 2024,"très bien comme smartphone très réactif
"
,CLIENT MECONTENT,"1,0 su 5 stelle",Recensito in Francia il 6 giugno 2025,"Impossible de rentrer en contact avec ce fournisseur. J'ai accidentellement brisé la vitre de l'appareil photo en m'asseyant alors que mon téléphone se trouvait dans ma poche arrière. HONOR 200 est fragile. Je cherche vainement à savoir où le faire réparer.
"
,Client d'Amazon,"1,0 su 5 stelle",Recensito in Francia il 24 aprile 2025,"Attention depuis 2 semaines depuis la dernière mise à jour du téléphone IMPOSSIBLE de payer en sans contact avec le téléphone.
"
,Client d'Amazon,"1,0 su 5 stelle",Recensito in Francia il 18 aprile 2025,"Problème.J'ai dû le renvoyer car la portabilité ne fonctionne plus as du tout sur la France, d'où son coût, je pense.Cout qui a augmenté de 13 euros en deux jours
"
,Vicente Santos,"1,0 su 5 stelle",Recensito in Spagna il 17 giugno 2025,"Al poco tiempo falla el altavoz y ni Honor ni Amazon se hacen cargo de la garantía ñ.
"
,Client d'Amazon,"1,0 su 5 stelle",Recensito in Francia il 22 maggio 2025,"ne convient pas pour le honor 2000. verre trop grand
"
,Hervé Farrugia,"1,0 su 5 stelle",Recensito in Francia il 3 agosto 2025,"Ce téléphone s'est plié. Design trop fin
"
