Link_Titolo,Nome,aiconalt,Visualizzazione,Visualizzazione1
,Jaume V. L. ,"5,0 su 5 stelle",Recensito in Spagna il 13 maggio 2025,"Poco peso y no sobresale la cámara del cuerpo excesivamente. Calidad precio muy buena
"
,Rajesh Chakraborty,"5,0 su 5 stelle",Recensito in India il 27 luglio 2024,"I want to clear one thing the phone get hot when it's charging. It's not an issue coz every phone with 45 watt or higher speed of charging get hot during recharge. So it's not an issue stop making this a problem of this phone. Other time it doesn't get so much heat.
Good looking. The ip rating is absent in description but I want to say that this has ip 68 as I tested this 😅.
Camera is good but sometime take some bad pics. It's ok and not a mejor issue. Front camera is goat.
Who is telling that the processor is bad I want to tell them that it's a machine and see it's price. Nobody won't give u a better processor 😂. And though it has plastic back, it is very hardy Phone.
Battary backup is great. And the display is astonishing. Dolby is cool. Doesn't have headphone jack.
It's doesn't have galaxy AI feature. But it has 7 years software support and it's a flagship phone. So this will get those soon. Believe me. If u want to buy a phone at this price, u can undoubtedly take this.
I am nothing telling about the UI coz samsung is a goat in this field.
"
,elbroewer61,"5,0 su 5 stelle",Recensito in Germania il 20 dicembre 2025,"top
"
,Beautiful color and design,"5,0 su 5 stelle",Recensito nei Paesi Bassi il 30 aprile 2025,"Love the phone
"
,Jaime,"5,0 su 5 stelle",Recensito in Spagna il 17 aprile 2025,"modelo con procesador snapdragon y huella en pantalla con la calidad samsung y mas barato que el a55
"
,Client d'Amazon,"3,0 su 5 stelle",Recensito in Francia il 18 luglio 2026,"Je n'ai pas commencé à l'utiliser, j'indique juste que ce modèle n'est pas commercialisé en france donc il faut y penser pour la réparabilite ou même l'achat de coques
"
,Marcus Lischewski,"1,0 su 5 stelle",Recensito in Germania il 17 maggio 2026,"Viele Updates. Und ab und zu hängt sich das Handy auf.
"
,Arindam,"1,0 su 5 stelle",Recensito in India il 24 giugno 2026,"​Terrible product and expensive repairs.
This is the worst phone I have ever purchased. The battery life is highly disappointing. To make matters worse, the phone completely shut down after 1 year and 4 months of use. Customer support informed me that since it is out of warranty, a motherboard replacement will cost ₹22,000. Save your money and avoid this brand.
"
,Placeholder,"5,0 su 5 stelle",Recensito in India il 23 agosto 2025,"Good
"
,Cliente Amazon,"5,0 su 5 stelle",Recensito in Spagna il 30 agosto 2025,"Me encanta. Lo único es que no tiene radio.
"
,Bestwater,"5,0 su 5 stelle",Recensito in Germania il 17 marzo 2025,"Super produkt und rechnung war sofort babei
"
,Cliente Amazon,"5,0 su 5 stelle",Recensito in Spagna il 28 febbraio 2025,"Es muy bonito pero llego un poco tarde a pesar de ser prime
"
,Funmap,"4,0 su 5 stelle",Recensito in Germania il 17 giugno 2024,"Ich hatte mir das Samsung M55 als handlichere Alternative gekauft, da mir die neue A-Reihe zu klobig ist. Auch wenn mir einige Nachteile natürlich bekannt gewesen sind, wie z.B. ein fehlendes IP-Rating, die schwächeren Zusatzkameras oder auch der etwas betagtere Sanpdragon 7 Gen 1 Prozessor, so gibt es doch noch einige andere Aspekte des Handys, die es nicht für jeden geeignet erscheinen. Dies möchte ich hier mit euch teilen, um euch eure Kaufentscheidung etwas zu erleichtern, solltet ihr den Kauf des M55 in Erwägung ziehen.

Positiv
- Das 6.7 Zoll große Display mit relativ schmalen Rändern ist wirklich über jeden Zweifel erhaben, tolle Farben und echt hell.
- Das Gerät ist erheblich handlicher als das A55 und mit ca. 180 Gramm auch echt leicht.
- Erweiterbarer Speicher ist immer gut.
- Die Hauptkamera macht sehr schöne Bilder in fast allen Lichtverhältnissen. Der 2-fach Zoom ist auch noch nutzbar.
- Der Snapdragon 7 Gen 1 lässt das ganze System sehr flüssig laufen. Ruckler o.ä. sind mir nicht aufgefallen. Nur besonders energieeffizient scheint er nicht zu sein (siehe nächster Punkt).

Neutral
- Akkulaufzeit: Diese ist ok aber nicht so gut wie beim A55, welches ich auch mal hatte. Man kommt auf jeden Fall durch den Tag, aber mehr als das ist auch nicht drin.
- Aufgeladen wird dann mit 45 Watt, aber anscheinend nur bei den letzten 10%. Deshalb ist der gesamte Ladevorgang von fast leer bis 100% auch nur maximal 10 Minuten schneller, so dass ich finde, ein 25W Schnellladegerät reicht aus.
- Die 50 Megapixel Selfiekamera macht nur im Dämmerlicht mit Nachtmodus bessere Bilder als das A55. Ansonsten sind sie im Tageslicht vergleichbar und bei wenig Licht teilweise schlechter. Mir scheinen die 50 Megapixel mehr ein Marketing-Gag als eine wirkliche Verbesserung zu sein.
- Das Design ist leider wirklich nix Besonderes. Das Ding ist ein Plastikbomber und sieht auch so aus, zumal die Ecken abgerundet sind, und das Handy deshalb eher nach 2023 als nach 2024 aussieht.
- Stereo-Lautsprecher schön und gut, aber leider klingen diese doch ziemlich leise.

Negativ
- Die 2 Megapixel Makrokamera ist überflüssig.

Update 18.10.204
Leider muss ich die Bewertung um einen Stern reduzieren und kann keine Kaufempfehlung aussprechen. Hauptgrund sind der Akku, der wirklich nur gerade mal einen Tag hält. Der Verbrauch des Snapdragon 7 Gen 1 ist einfach zu hoch. Auch die Selfie Kamera überzeugt nicht. Last but not least gibt es für das Display keine Einstellmöglichkeiten und das System ruckelt teilweise vor sich hin.

Greift lieber zum Samsung A55 mit besserer Ultraweit- und Selfkamera und IP-Schutz.

Update 29.01.26
Nachdem ich gelesen hatte, dass das M55 unter Android 16 flüssiger läuft und die Akkulaufzeit verbessert wurde, habe ich mir das M55 günstig auf einer anderen Shopping Plattform als Zweithandy gekauft und siehe da, es gibt keine Ruckler mehr und man kommt jetzt locker über einen Tag. Zwei der größten Kritikpunkte sind somit beseitigt. Auch meine ich, dass sich die Kameraqualität verbessert hat, aber dazu fehlt mir der Vergleich zur alten Version. Trotzdem gebe ich dem M55 jetzt einen Stern mehr!
"
,DHRITI MOHAN MALLICK,"4,0 su 5 stelle",Recensito in India il 23 aprile 2024,"The phone is Okay . Overpriced in Somesense . Current camera quality is below average . Camera app get stucked some time. Battery drainage issues are there . Adaptive refresh rate is somehow limited . You don't have option of 90hZ you have to chose either 60 or 120 . Software wise excellent , Except camera app other apps run smooth . 7gen 1 is pretty decent processor but at this price point you can expect better processor for this phone . 
Also 4 gen major os updated is overhyped currently almost in every phone Samsung providing same commitment . Price to feature ratio is decent low Samsung needs to work on it
"
,oscar ,"5,0 su 5 stelle",Recensito in Spagna il 29 luglio 2025,"Tal y como se describe
"
,Janusz,"5,0 su 5 stelle",Recensito in Germania il 29 agosto 2025,"OK.
"
,Prinson,"3,0 su 5 stelle",Recensito in India il 20 febbraio 2025,"Regarding performance, the phones are getting pretty hot during normal usage. And sometimes gets lag the battery of the phone is terrible it won't last even one day. I bought this phone because of the brand Samsung and it has having snapdragon chipset
"
,Amazon Customer,"5,0 su 5 stelle",Recensito in India il 28 maggio 2024,"Performance is super. Camera is average. Charging is fast.
"
,Ivo Schmitt,"1,0 su 5 stelle",Recensito in Germania il 15 aprile 2025,"Ich bin absolut unzufrieden mit dem Gerät. Nach nicht einmal drei Monaten ist das Gerät defekt, läßt sich nicht mehr einschalten.
"
,Placeholder,"1,0 su 5 stelle",Recensito in India il 23 aprile 2024,"I recently purchased this phone and unfortunately encountered a myriad of issues right from the start. The most glaring issue was the complete lack of proper display functionality upon receiving the phone. Despite reaching out to customer care in hopes of resolving this issue, I was met with sheer disappointment and frustration.

The customer care representatives displayed a shocking level of indifference towards my concerns, refusing to acknowledge the severity of the problem and showing no willingness to replace the faulty item. What's worse, their attitude was marked by arrogance and a blatant disregard for customer satisfaction.
It's disheartening to see a company prioritize profit over customer satisfaction, especially when it comes to addressing legitimate concerns like faulty products.

In conclusion, I would caution anyone considering purchasing this phone to think twice and carefully weigh their options. It's regrettable that what could have been a positive experience turned out to be a lesson in poor product quality and abysmal customer service.

As a common man , I have value for every penny i spend.
"
,Amazon Kunde,"4,0 su 5 stelle",Recensito in Germania il 15 marzo 2026,"Ein wirklich gutes Smartphone. Zu empfehlen ist aber eine stabil Schutzhülle.
"
,Nishan G.,"5,0 su 5 stelle",Recensito in India il 10 maggio 2024,"The price I got its excellent with lots of features from expensive samsung s series.
"
,Placeholder,"4,0 su 5 stelle",Recensito in India il 3 maggio 2024,"Battery getting charged quickly and getting down also quickly
Motion picture or video it's not good
No charger available online 45 watt
Getting heated while charging 25 watt plus charger

Except above points it's good

Less weight is good and camera in steady state is good

Display is good

Speed and performance is good
"
,Vinay Kumar U,"3,0 su 5 stelle",Recensito in India il 7 giugno 2024,"I'm a samsung fan from so many years but this mobile is not so great. Just average, display also disappointed. Make a software update as soon for better using.
"
,Ratan,"3,0 su 5 stelle",Recensito in India il 22 aprile 2024,"Camera quality is not as expected...poor Camera quality, and frequently heating issues while using.
Expect Camera quality and heating issue, everything is at it's best 👌 best performance and display.
"
,K.S.Mani,"4,0 su 5 stelle",Recensito in India il 22 giugno 2025,"Hanging
"
,Vineet Pannu,"2,0 su 5 stelle",Recensito in India il 14 settembre 2025,"Worst mobile I ever purchased ,very bad camera very bad interface, average screen. Not recommended
"
,logicbiomedical2020,"3,0 su 5 stelle",Recensito in India il 21 maggio 2024,"M55 samasung
Don't buy this model over heating battery not stands
"
,SID,"1,0 su 5 stelle",Recensito in India il 29 aprile 2024,"Looks and first impression was very good.
120hrz screen also felt good. But the app experience wss very poor.

Pros.
Screen quality.
Battery life on 5G is good.
Speaket volume level and background noise cancellation is also very good.
Software is smooth.

Cons.
1. Video recording quality is below average.
2. Camera app lags a lot in video recording mode.
3. Whatsap instagram lags a lot ( status, stories ) feels it is 10-20hrz refresh rate vala phone.
4. Phone Died on me suddenly without any reason. All my data is lost. ( Currently at service centre. They are replacing motherboard under warranty)
"
,Viraj Sanghvi,"1,0 su 5 stelle",Recensito in India il 20 giugno 2024,"Pros 1. Better chip 2. Great display 3. New features, smooth working
Cons 1. Camera images quality sub standard (somehow they have botched up even having 50 mp feels like vga quality) 2. Need to improve battery life, have to charge twice daily though I don't play games

Edit after 5 months
Samsung has stoop on launch this was offered at 24000 price that I bought and now they're selling at 17000 and that too their much hyped phones
I'm pledging that I'll never buy Samsung because now it looks samsung has stooped to low, no ethics no customer happiness
"
,Amazon Customer,"1,0 su 5 stelle",Recensito in India il 26 aprile 2024,"Worst product I ever seen from Samsung im a Samsung user from long time but I used this Samsung m55 from 12 days. It's has Really serious issue need to fix overheating problem im facing most of the time, camera app is horrible laggy if you switch photo to video is shows Really big Lagg, also camera not focusing good it'd Really struggle, also taking pictures phone take 8 sec. To capture, and this phone heating a lot that's why u can't take video for log. Please Don't buy
"
,AJAY SINGH,"4,0 su 5 stelle",Recensito in India il 25 gennaio 2025,"ok
"
,helmut,"4,0 su 5 stelle",Recensito in Germania il 23 gennaio 2025,"war alles bisher bestens
"
,Robert,"2,0 su 5 stelle",Recensito in Germania il 23 luglio 2024,"Hatte vorher das M51 Gehabt wo der Akku richtig gut war, jetzt muss ich jeden Tag Laden ...
Das Smartphone ist sein Geld nicht wert 👎
Update: Die Camera ist auch grausam schlecht bei Dunkelheit.
Da kann man sich gleich das das A55 kaufen!
Ich hole mir ein neues Smartphone !!!!
"
,Ajay,"2,0 su 5 stelle",Recensito in India il 21 aprile 2024,"During charging and call very heat like a burn, also two more major issue voice quality not good and camera quality very poor as per camera pixels, hope Samsung resolved next update
"
,amjad,"1,0 su 5 stelle",Recensito in India il 1 maggio 2024,"This is by far the worst Samsung purchase I've ever made
I bought 2 of these M55's. Both of them has exact same issue.
1. Heating
2. Camera Lagging
3. Video recording stops within 1 min
4. Poor camera quality.
All these issues are present in both the devices and also see 90% of other reviews are saying the same.
Do not buy this crap.
I bought this for my parents. Now i regret.
"
,Swathy ,"1,0 su 5 stelle",Recensito in India il 22 aprile 2024,"The cameras are the worst in any phone I've used! No details captured and oversaturated with overcontrast. Battery last for about 4 hours in continuous usage! You may use it as an induction stove after playing games or recording videos. I have been a fool to buy Samsung midrange phone and other fools out there can try to prove the point that they really are fools!
"
,Parmanand Garg,"4,0 su 5 stelle",Recensito in India il 2 luglio 2024,"Good
"
,Farooq khilji,"1,0 su 5 stelle",Recensito in India il 24 aprile 2024,"I bought this last week on 14th april 2024 And i noticed over heating problem in this device. So i applied replace on 16th april 2024 but amazon refuse replacement and they said to me we that. We can't replace this. Its brand problem.....so go to the service center. We can't help you.
"
,Placeholder,"1,0 su 5 stelle",Recensito in India il 19 maggio 2024,"One of the very bad experience with samsung. There is lots of problems in this phone.
1 Too much Heating issue
2 Battery Drainage too fast
3 Camera stoppage
4 Camera is not good

There is much more better option is available in the market in this price segment.
"
,Aman,"1,0 su 5 stelle",Recensito in India il 23 aprile 2024,"Low battery life,
I used it for 10 days and found that it's overheating while video is taken due to heating i was only able to shoot 29 sec video, video will automatically stops and we are unable to shoot untill it's cool down,
I do not recommend it.
Do not buy it.
"
,Kuljit Pal Singh,"2,0 su 5 stelle",Recensito in India il 28 aprile 2024,"Often it got heat up and shutdown
"
,Rahul S,"1,0 su 5 stelle",Recensito in India il 20 maggio 2024,"Faced major heating issue first time when trying to transfer the data as soon as I got the device. Battery drains as if its 2.5k mah instead of having 5k mah capacity. I have used Samsung mobiles for last 10 years but this is certainly the worst.
"
,DEB,"1,0 su 5 stelle",Recensito in India il 9 giugno 2024,"I am not happy with the video quality, value, battery life and heating of the cellular phone. I also have issues with performance, and camera quality. Brightness automatically become very low. Phone light not working when i cut anyones phone.
Over all wast of money......
"
,Amazon Customer,"1,0 su 5 stelle",Recensito in India il 23 aprile 2024,"1: Worst camera
2: Camera app lags too much
3: Overheating problem
4: Video recording stops within 1 minute due to overheating
5: Video recording frame drops
6: Decent battery backup
7: 45 Watt charger not inside box you have to pay extra 3000rs for this
"
,Placeholder,"1,0 su 5 stelle",Recensito in India il 3 luglio 2024,"Hiting issue in photo even photo quality is not good as per price charger was no there some times it's lagging as per my experience mic quality is very very bed I would suggest to people Don't by this product
"
,Rahul Dev Parker,"1,0 su 5 stelle",Recensito in India il 3 maggio 2024,"1. Too much overpriced,
2. Specifications only looks good on paper (don't believe on YouTube videos)
3. camera is worst i have seen ever in 25k phone
4. Performance is pathetic, heating on simple multitasking,fram drops are frequent

Bakwas phone h
"
,Vijay Suneja,"1,0 su 5 stelle",Recensito in India il 18 aprile 2025,"Worst product. from Samsung...

Over prized.....
Signals problem every time your are inside the home.
Never recommend any one to buy this...
"
,Anonymous ,"1,0 su 5 stelle",Recensito in India il 9 maggio 2024,"Worst phone you can get at this price, button was not working Amazon did not helped in anyway, better to take from shop or other site. Looks like they are selling old phones. Camera is bad and heating issue
"
,Amazon Customer,"1,0 su 5 stelle",Recensito in India il 2 maggio 2024,"Heating  issue is there,  poor thermal management, can't  record 4k more than 2 or 3 min, both the camera perform poorly in natural lighting, just a half baked product, I recommend not to buy it👎👎👎👎"
,kopparapuravi,"1,0 su 5 stelle",Recensito in India il 2 giugno 2024,"Camera is worst of the worst, scrap worst. Don't ever dare to purchase this mobile if u r looking for a camera phone.

My previous mobile m31s camera is far better.
"
,chirag Bhadani,"5,0 su 5 stelle",Recensito in India il 10 gennaio 2025,"dd
"
,Ravi,"1,0 su 5 stelle",Recensito in India il 23 aprile 2024,"Phone heat much. Battery drain faster,camera hang while video recording. Worst experience with Samsung. My earlier Samsung M51 is still working better than this M55. It's camera is also looks like third class.
"
,ATUL SAINI,"1,0 su 5 stelle",Recensito in India il 31 agosto 2024,"I purchase it in 12 May 2024. Galaxy M55 heating issue camera bugs and video not working it shows wait cool.
Worst phone of my life.
"
,Gaurav rai,"1,0 su 5 stelle",Recensito in India il 3 maggio 2024,"Phone is heating
Camera is worst the keep on hanging for long period
Samsung need to bring a major software update otherwise it will be just waste of money
"
,Amjad khan,"1,0 su 5 stelle",Recensito in India il 4 maggio 2024,"I used M51 Previously that was far better than M55, This phone battery is not even full day and wrist camera, Too much heating please don't go for this
"
,Sashidhar M.,"1,0 su 5 stelle",Recensito in India il 14 maggio 2024,"Samsung mobile - Not living up to expectations. Despite its sleek design, it's plagued with overheating issues and rapid battery drain, making it impractical for everyday use.
"
,Raja Ranjith G,"5,0 su 5 stelle",Recensito in India il 1 giugno 2024,"Good product
"
,Harshit saini,"1,0 su 5 stelle",Recensito in India il 26 aprile 2024,"The camera quality is so bad and it overheats upto 41-45 at normal use and 57-60 on little heavy tasks
My recommendation donot buy this mobile
"
,Om Wani,"1,0 su 5 stelle",Recensito in India il 24 aprile 2024,"Don't buy this phone it has several heating issues.
My mother just touched the phone while charging her hand was just got red.
"
,Charan M N,"1,0 su 5 stelle",Recensito in India il 14 maggio 2024,"This model has many manufacturing defects apparently. Screen and camera are worst. Never expected this from a brand like Samsung.
"
,Deepak ID,"1,0 su 5 stelle",Recensito in India il 25 aprile 2024,"Even a moderate usage the mobile gets heat quickly and cameras are worst.Too much price and no good features.Please don't buy please.
"
,dp,"1,0 su 5 stelle",Recensito in India il 25 aprile 2024,"Battery drains fast. In Standby mode also huge drainage. Rest features ok. I am not a gamer, so no opinion.
"
,arun sharma,"1,0 su 5 stelle",Recensito in India il 24 aprile 2024,"Ist time in my life I received scrached mobile from Amazon ..and phone camera quality is also not good ..
"
,heta,"1,0 su 5 stelle",Recensito in India il 7 giugno 2024,"Battery life is very short
Heating problem
Quality of camera is quite poor
Not worth to buy..
"
,Arinam Mobiles,"1,0 su 5 stelle",Recensito in India il 17 giugno 2025,"Slow performance
"
,Hari Om,"1,0 su 5 stelle",Recensito in India il 23 aprile 2024,"Poor camera
Heating issues
Poor battery backup
Back panel is vibrating a lot on full volume speaker
"
,Amazon Customer,"1,0 su 5 stelle",Recensito in India il 9 maggio 2024,"Worst Model By Samsung...
Without quality check selling in market and launched strictly Don't Purchase
"
,Placeholder,"1,0 su 5 stelle",Recensito in India il 30 maggio 2024,"The phone was purchased a month back and sim cards are not getting deducted.
"
,Placeholder,"1,0 su 5 stelle",Recensito in India il 24 aprile 2024,"This phone is too worst. Battery drains too fastly while using 5G data.
"
,Dk,"1,0 su 5 stelle",Recensito in India il 27 aprile 2024,"I want to return this item bcoz heating badly and
"
,Aakash Gupta,"1,0 su 5 stelle",Recensito in India il 11 maggio 2024,"Camera is not good, heating issue, battery drains fast
"
,Sunil cpAmazon Customer,"1,0 su 5 stelle",Recensito in India il 3 maggio 2024,"Samsung ന്റെ ഇറക്കിയതിലെ ഏറ്റവും മോശം ഫോൺ.എടുത്ത് പെട്ടു പോയി അളിയാ.....
"
,Deepan,"1,0 su 5 stelle",Recensito in India il 30 aprile 2024,"Heating issue worst phone
"
,swarajit dutta,"1,0 su 5 stelle",Recensito in India il 27 aprile 2024,"Poor camera
"
,Nirmalsinh Bihola,"1,0 su 5 stelle",Recensito in India il 25 aprile 2024,"Heating problem
"
